id,subject,level,unit,video_title,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
MATH_NSII_Algebra—Systems&Quadratics_Q34_MCQ,Math,NS II,Unit: Algebra — Systems & Quadratics,Linear Systems (2×2),MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSII.docx,2025-10-21T22:43:38.125198
MATH_NSII_Algebra—Systems&Quadratics_Q34_TF,Math,NS II,Unit: Algebra — Systems & Quadratics,Linear Systems (2×2),TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSII.docx,2025-10-21T22:43:38.125210
MATH_NSII_Algebra—Systems&Quadratics_Q34_SA,Math,NS II,Unit: Algebra — Systems & Quadratics,Linear Systems (2×2),ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSII.docx,2025-10-21T22:43:38.125221
MATH_NSII_Algebra—Systems&Quadratics_Q37_MCQ,Math,NS II,Unit: Algebra — Systems & Quadratics,Linear Systems (2×2),MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSII.docx,2025-10-21T22:43:38.125236
MATH_NSII_Algebra—Systems&Quadratics_Q37_TF,Math,NS II,Unit: Algebra — Systems & Quadratics,Linear Systems (2×2),TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSII.docx,2025-10-21T22:43:38.125247
MATH_NSII_Algebra—Systems&Quadratics_Q37_SA,Math,NS II,Unit: Algebra — Systems & Quadratics,Linear Systems (2×2),ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSII.docx,2025-10-21T22:43:38.125258
MATH_NSII_Algebra—Systems&Quadratics_Q40_MCQ,Math,NS II,Unit: Algebra — Systems & Quadratics,Linear Systems (2×2),MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSII.docx,2025-10-21T22:43:38.125274
MATH_NSIII_Quadratics&Functions_Q01_MCQ,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.125316
MATH_NSIII_Quadratics&Functions_Q01_TF,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125328
MATH_NSIII_Quadratics&Functions_Q01_SA,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125339
MATH_NSIII_Quadratics&Functions_Q04_MCQ,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.125354
MATH_NSIII_Quadratics&Functions_Q04_TF,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125366
MATH_NSIII_Quadratics&Functions_Q04_SA,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125377
MATH_NSIII_Quadratics&Functions_Q07_MCQ,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.125392
MATH_NSIII_Quadratics&Functions_Q07_TF,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125739
MATH_NSIII_Quadratics&Functions_Q07_SA,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125775
MATH_NSIII_Quadratics&Functions_Q10_MCQ,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.125819
MATH_NSIII_Quadratics&Functions_Q10_TF,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125845
MATH_NSIII_Quadratics&Functions_Q10_SA,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125869
MATH_NSIII_Quadratics&Functions_Q13_MCQ,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.125904
MATH_NSIII_Quadratics&Functions_Q13_TF,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125947
MATH_NSIII_Quadratics&Functions_Q13_SA,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.125972
MATH_NSIII_Quadratics&Functions_Q16_MCQ,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126004
MATH_NSIII_Quadratics&Functions_Q16_TF,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126028
MATH_NSIII_Quadratics&Functions_Q16_SA,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126051
MATH_NSIII_Quadratics&Functions_Q19_MCQ,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126082
MATH_NSIII_Quadratics&Functions_Q19_TF,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126107
MATH_NSIII_Quadratics&Functions_Q19_SA,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126129
MATH_NSIII_Quadratics&Functions_Q22_MCQ,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126160
MATH_NSIII_Quadratics&Functions_Q22_TF,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126200
MATH_NSIII_Quadratics&Functions_Q22_SA,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126235
MATH_NSIII_Quadratics&Functions_Q25_MCQ,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126267
MATH_NSIII_Quadratics&Functions_Q25_TF,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126292
MATH_NSIII_Quadratics&Functions_Q25_SA,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126315
MATH_NSIII_Quadratics&Functions_Q28_MCQ,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126345
MATH_NSIII_Quadratics&Functions_Q28_TF,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126370
MATH_NSIII_Quadratics&Functions_Q28_SA,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126392
MATH_NSIII_Quadratics&Functions_Q31_MCQ,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126422
MATH_NSIII_Quadratics&Functions_Q31_TF,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126446
MATH_NSIII_Quadratics&Functions_Q31_SA,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126469
MATH_NSIII_Quadratics&Functions_Q34_MCQ,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126498
MATH_NSIII_Quadratics&Functions_Q34_TF,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126522
MATH_NSIII_Quadratics&Functions_Q34_SA,Math,NS III,Unit: Quadratics & Functions,Vertex Form & Discriminant,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126544
MATH_NSIII_Quadratics&Functions_Q37_MCQ,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126574
MATH_NSIII_Quadratics&Functions_Q37_TF,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126598
MATH_NSIII_Quadratics&Functions_Q37_SA,Math,NS III,Unit: Quadratics & Functions,Solving Quadratics,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIII.docx,2025-10-21T22:43:38.126621
MATH_NSIII_Quadratics&Functions_Q40_MCQ,Math,NS III,Unit: Quadratics & Functions,Properties of Quadratic Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIII.docx,2025-10-21T22:43:38.126651
MATH_NSIV_ComplexNumbers_Q01_MCQ,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.126733
MATH_NSIV_ComplexNumbers_Q01_TF,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.126758
MATH_NSIV_ComplexNumbers_Q01_SA,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.126780
MATH_NSIV_ComplexNumbers_Q04_MCQ,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.126811
MATH_NSIV_ComplexNumbers_Q04_TF,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.126840
MATH_NSIV_ComplexNumbers_Q04_SA,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.126863
MATH_NSIV_ComplexNumbers_Q07_MCQ,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.126898
MATH_NSIV_ComplexNumbers_Q07_TF,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.126922
MATH_NSIV_ComplexNumbers_Q07_SA,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.126944
MATH_NSIV_ComplexNumbers_Q10_MCQ,Math,NS IV,Unit: Complex Numbers,Geometric Representation,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.126975
MATH_NSIV_ComplexNumbers_Q10_TF,Math,NS IV,Unit: Complex Numbers,Geometric Representation,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127000
MATH_NSIV_ComplexNumbers_Q10_SA,Math,NS IV,Unit: Complex Numbers,Geometric Representation,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127022
MATH_NSIV_ComplexNumbers_Q13_MCQ,Math,NS IV,Unit: Complex Numbers,Operations on Complex,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127051
MATH_NSIV_ComplexNumbers_Q13_TF,Math,NS IV,Unit: Complex Numbers,Operations on Complex,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127075
MATH_NSIV_ComplexNumbers_Q13_SA,Math,NS IV,Unit: Complex Numbers,Operations on Complex,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127097
